61.224,0.00084787,61.391,0.0007988,61.557,0.00075077,61.723,0.00070387
61.89,0.00065816,62.056,0.00061373,62.222,0.00057062,62.389,0.0005289
62.555,0.00048859,62.721,0.00044973,62.888,0.00041236,63.054,0.00037653
63.221,0.00034226,63.387,0.0003096,63.553,0.00027859,63.72,0.00024928
63.886,0.00022173,64.052,0.00019598,64.219,0.00017211,64.385,0.00015014
64.552,0.00013015,64.718,0.00011217,64.884,9.62e-05,65.051,8.2117e-05
65.217,6.9812e-05,65.383,5.9172e-05,65.55,5.0083e-05,65.716,4.2432e-05
65.883,3.6106e-05,66.049,3.0996e-05,66.215,2.7086e-05,66.382,2.4444e-05
66.548,2.3138e-05,66.714,2.3237e-05,66.881,2.481e-05,67.047,2.7926e-05
67.213,3.2654e-05,67.38,3.9067e-05,67.546,4.7292e-05,67.713,5.7486e-05
67.879,6.981e-05,68.045,8.4422e-05,68.212,0.00010148,68.378,0.00012115
68.544,0.00014358,68.711,0.0001689,68.877,0.00019699,69.044,0.00022759
69.21,0.00026046,69.376,0.00029537,69.543,0.00033207,69.709,0.00037031
69.875,0.00040985,70.042,0.00045049,70.208,0.00049221,70.375,0.00053505
70.541,0.00057907,70.707,0.0006243,70.874,0.00067078,71.04,0.00071857
71.206,0.0007677,71.373,0.00081819,71.539,0.00086995,71.705,0.00092288
71.872,0.00097688,72.038,0.0010318,72.205,0.0010876,72.371,0.0011442
72.537,0.0012013,72.704,0.0012591,72.87,0.0013173,73.036,0.001376
73.203,0.0014351,73.369,0.0014947,73.536,0.0015545,73.702,0.0016147
73.868,0.0016752,74.035,0.0017359,74.201,0.0017968,74.367,0.0018578
74.534,0.0019189,74.7,0.00198,74.867,0.002041,75.033,0.002102
75.199,0.0021628,75.366,0.0022233,75.532,0.0022836,75.698,0.0023434
75.865,0.0024029,76.031,0.0024618,76.197,0.0025201,76.364,0.0025778
76.53,0.0026347,76.697,0.0026909,76.863,0.0027462,77.029,0.0028006
77.196,0.002854,77.362,0.0029065,77.528,0.002958,77.695,0.0030085
77.861,0.0030578,78.028,0.003106,78.194,0.003153,78.36,0.0031987
78.527,0.0032432,78.693,0.0032864,78.859,0.0033282,79.026,0.0033686
79.192,0.0034076,79.358,0.0034452,79.525,0.0034813,79.691,0.003516
79.858,0.0035492,80.024,0.0035811,80.19,0.0036115,80.357,0.0036406
80.523,0.0036682,80.689,0.0036943,80.856,0.0037187,81.022,0.0037413
81.189,0.0037621,81.355,0.0037807,81.521,0.0037972,81.688,0.0038113
81.854,0.0038231,82.02,0.0038326,82.187,0.0038403,82.353,0.0038462
82.52,0.0038508,82.686,0.0038541,82.852,0.0038566,83.019,0.0038584
83.185,0.0038596,83.351,0.00386,83.518,0.0038593,83.684,0.0038573
83.85,0.0038536,84.017,0.0038479,84.183,0.00384,84.35,0.0038296
84.516,0.0038165,84.682,0.0038008,84.849,0.0037826,85.015,0.0037621
85.181,0.0037392,85.348,0.0037142,85.514,0.0036872,85.681,0.0036581
85.847,0.0036273,86.013,0.0035947,86.18,0.0035604,86.346,0.0035246
86.512,0.0034873,86.679,0.0034488,86.845,0.003409,87.012,0.003368
87.178,0.003326,87.344,0.0032828,87.511,0.0032385,87.677,0.0031929
87.843,0.0031461,88.01,0.0030981,88.176,0.0030487,88.342,0.002998
88.509,0.0029461,88.675,0.0028929,88.842,0.0028387,89.008,0.0027835
89.174,0.0027275,89.341,0.0026706,89.507,0.0026132,89.673,0.0025551
89.84,0.0024966,90.006,0.0024375,90.173,0.002378,90.339,0.0023182
90.505,0.0022579,90.672,0.0021973,90.838,0.0021364,91.004,0.0020753
91.171,0.0020139,91.337,0.0019525,91.504,0.0018911,91.67,0.0018297
91.836,0.0017685,92.003,0.0017076,92.169,0.0016471,92.335,0.001587
92.502,0.0015273,92.668,0.0014682,92.834,0.0014096,93.001,0.0013517
93.167,0.0012944,93.334,0.0012379,93.5,0.001182,93.666,0.001127
93.833,0.0010728,93.999,0.0010195,94.165,0.00096716,94.332,0.00091575
94.498,0.00086535,94.665,0.000816,94.831,0.00076775,94.997,0.00072063
95.164,0.00067469,95.33,0.00062995,95.496,0.00058646,95.663,0.00054426
95.829,0.00050337,95.995,0.00046383,96.162,0.00042569,96.328,0.00038899
96.495,0.0003538,96.661,0.00032017,96.827,0.00028817,96.994,0.00025787
97.16,0.00022933,97.326,0.00020261,97.493,0.00017778,97.659,0.00015487
97.826,0.00013392,97.992,0.00011496,98.158,9.8007e-05,98.325,8.3091e-05
98.491,7.024e-05,98.657,5.9482e-05,98.824,5.0827e-05,98.99,4.4134e-05
99.157,3.9166e-05,99.323,3.5689e-05,99.489,3.3465e-05,99.656,3.2259e-05
99.822,3.1835e-05,99.988,3.1958e-05,100.15,3.2451e-05,100.32,3.3552e-05
100.49,3.5671e-05,100.65,3.9217e-05,100.82,4.46e-05,100.99,5.2229e-05
101.15,6.2515e-05,101.32,7.5866e-05,101.49,9.2592e-05,101.65,0.00011254
101.82,0.00013542,101.98,0.00016095,102.15,0.00018885,102.32,0.00021881
102.48,0.00025057,102.65,0.00028382,102.82,0.00031836,102.98,0.0003542
103.15,0.0003914,103.32,0.00043001,103.48,0.00047009,103.65,0.0005117
103.81,0.00055491,103.98,0.00059975,104.15,0.00064625,104.31,0.0006943
104.48,0.00074377,104.65,0.00079454,104.81,0.00084649,104.98,0.00089949
105.15,0.00095343,105.31,0.0010082,105.48,0.0010637,105.64,0.0011199
105.81,0.0011767,105.98,0.0012343,106.14,0.0012925,106.31,0.0013513
106.48,0.0014107,106.64,0.0014706,106.81,0.0015311,106.98,0.0015921
107.14,0.0016533,107.31,0.0017147,107.48,0.0017762,107.64,0.0018378
107.81,0.0018992,107.97,0.0019604,108.14,0.0020213,108.31,0.002082
108.47,0.0021425,108.64,0.0022028,108.81,0.0022628,108.97,0.0023227
109.14,0.0023824,109.31,0.0024419,109.47,0.0025011,109.64,0.0025599
109.8,0.0026181,109.97,0.0026755,110.14,0.0027319,110.3,0.0027872
110.47,0.0028412,110.64,0.0028938,110.8,0.0029449,110.97,0.0029947
111.14,0.0030433,111.3,0.0030906,111.47,0.0031368,111.63,0.003182
111.8,0.0032262,111.97,0.0032695,112.13,0.0033118,112.3,0.003353
112.47,0.0033931,112.63,0.0034319,112.8,0.0034694,112.97,0.0035054
113.13,0.0035398,113.3,0.0035727,113.46,0.0036038,113.63,0.0036333
113.8,0.003661,113.96,0.0036871,114.13,0.0037113,114.3,0.0037338
114.46,0.0037544,114.63,0.0037733,114.8,0.0037903,114.96,0.0038055
115.13,0.0038189,115.29,0.0038305,115.46,0.0038403,115.63,0.0038483
115.79,0.0038545,115.96,0.0038589,116.13,0.0038618,116.29,0.0038631
116.46,0.0038629,116.63,0.0038614,116.79,0.0038587,116.96,0.0038549
117.12,0.0038501,117.29,0.0038441,117.46,0.0038369,117.62,0.003828
117.79,0.0038172,117.96,0.0038043,118.12,0.0037891,118.29,0.0037712
118.46,0.0037504,118.62,0.0037267,118.79,0.0037005,118.95,0.0036719
119.12,0.0036412,119.29,0.0036087,119.45,0.0035746,119.62,0.0035393
119.79,0.0035028,119.95,0.0034653,120.12,0.0034267,120.29,0.0033869
120.45,0.0033457,120.62,0.0033031,120.78,0.003259,120.95,0.0032134
121.12,0.0031661,121.28,0.0031172,121.45,0.0030668,121.62,0.0030152
121.78,0.0029625,121.95,0.0029087,122.12,0.0028541,122.28,0.0027988
122.45,0.002743,122.61,0.0026866,122.78,0.0026297,122.95,0.0025722
123.11,0.0025142,123.28,0.0024557,123.45,0.0023967,123.61,0.0023372
123.78,0.0022773,123.95,0.0022169,124.11,0.0021562,124.28,0.0020953
124.44,0.0020343,124.61,0.0019733,124.78,0.0019123,124.94,0.0018515
125.11,0.0017909,125.28,0.0017305,125.44,0.0016705,125.61,0.0016108
125.78,0.0015514,125.94,0.0014924,126.11,0.0014339,126.27,0.0013759
126.44,0.0013183,126.61,0.0012614,126.77,0.0012051,126.94,0.0011496
127.11,0.0010949,127.27,0.0010411,127.44,0.00098831,127.61,0.00093654
127.77,0.00088587,127.94,0.0008363,128.1,0.00078784,128.27,0.00074051
128.44,0.0006943,128.6,0.00064922,128.77,0.00060529,128.94,0.00056251
129.1,0.00052093,129.27,0.00048066,129.44,0.00044178,129.6,0.00040439
129.77,0.00036858,129.93,0.00033444,130.1,0.00030206,130.27,0.00027154
130.43,0.00024289,130.6,0.00021611,130.77,0.00019118,130.93,0.00016811
131.1,0.00014688,131.27,0.00012748,131.43,0.0001099,131.6,9.4135e-05
131.77,8.0128e-05,131.93,6.7824e-05,132.1,5.7163e-05,132.26,4.8085e-05
132.43,4.053e-05,132.6,3.444e-05,132.76,2.9755e-05,132.93,2.643e-05
133.1,2.4484e-05,133.26,2.3956e-05,133.43,2.4882e-05,133.6,2.7298e-05
133.76,3.1242e-05,133.93,3.6752e-05,134.09,4.3863e-05,134.26,5.2644e-05
134.43,6.3246e-05,134.59,7.5841e-05,134.76,9.0598e-05,134.93,0.00010769
135.09,0.00012728,135.26,0.00014954,135.43,0.00017465,135.59,0.00020263
135.76,0.00023329,135.92,0.00026638,136.09,0.00030164,136.26,0.00033884
136.42,0.00037773,136.59,0.00041806,136.76,0.00045959,136.92,0.00050218
137.09,0.00054584,137.26,0.0005906,137.42,0.00063647,137.59,0.00068348
137.75,0.00073165,137.92,0.000781,138.09,0.00083156,138.25,0.00088329
138.42,0.00093612,138.59,0.00098994,138.75,0.0010447,138.92,0.0011003
139.09,0.0011566,139.25,0.0012135,139.42,0.001271,139.58,0.0013291
139.75,0.0013877,139.92,0.0014468,140.08,0.0015065,140.25,0.0015667
140.42,0.0016274,140.58,0.0016887,140.75,0.0017505,140.92,0.0018127
141.08,0.0018752,141.25,0.0019377,141.41,0.0020001,141.58,0.0020622
141.75,0.0021239,141.91,0.0021849,142.08,0.0022451,142.25,0.0023045
142.41,0.0023632,142.58,0.0024212,142.75,0.0024786,142.91,0.0025354
143.08,0.0025917,143.24,0.0026475,143.41,0.0027029,143.58,0.0027578
143.74,0.002812,143.91,0.0028656,144.08,0.0029184,144.24,0.0029703
144.41,0.0030213,144.58,0.0030712,144.74,0.0031199,144.91,0.0031674
145.07,0.0032136,145.24,0.0032584,145.41,0.0033019,145.57,0.0033438
145.74,0.0033843,145.91,0.0034231,146.07,0.0034603,146.24,0.0034959
146.41,0.0035298,146.57,0.0035623,146.74,0.0035932,146.9,0.0036226
147.07,0.0036505,147.24,0.003677,147.4,0.003702,147.57,0.0037255
147.74,0.0037472,147.9,0.0037672,148.07,0.0037852,148.24,0.0038011
148.4,0.0038149,148.57,0.0038264,148.73,0.0038356,148.9,0.0038429
149.07,0.0038484,149.23,0.0038525,149.4,0.0038553,149.57,0.0038571
149.73,0.0038581,149.9,0.0038586,150.07,0.0038585,150.23,0.0038575
150.4,0.0038552,150.56,0.0038514,150.73,0.0038457,150.9,0.0038378
151.06,0.0038274,151.23,0.0038142,151.4,0.0037983,151.56,0.0037797
151.73,0.0037586,151.9,0.0037352,152.06,0.0037096,152.23,0.003682
152.39,0.0036524,152.56,0.0036212,152.73,0.0035883,152.89,0.0035537
153.06,0.0035176,153.23,0.0034799,153.39,0.0034408,153.56,0.0034002
153.73,0.0033582,153.89,0.0033149,154.06,0.0032703,154.22,0.0032245
154.39,0.0031775,154.56,0.0031294,154.72,0.0030802,154.89,0.0030301
155.06,0.002979,155.22,0.0029271,155.39,0.0028743,155.56,0.0028206
155.72,0.0027662,155.89,0.0027111,156.06,0.0026553,156.22,0.0025987
156.39,0.0025415,156.55,0.0024838,156.72,0.0024254,156.89,0.0023664
157.05,0.0023069,157.22,0.002247,157.39,0.0021865,157.55,0.0021256
157.72,0.0020642,157.89,0.0020025,158.05,0.0019406,158.22,0.0018786
158.38,0.0018166,158.55,0.0017548,158.72,0.0016934,158.88,0.0016323
159.05,0.0015719,159.22,0.0015121,159.38,0.001453,159.55,0.0013946
159.72,0.0013369,159.88,0.0012799,160.05,0.0012237,160.21,0.0011683
160.38,0.0011137,160.55,0.0010599,160.71,0.001007,160.88,0.00095494
161.05,0.00090385,161.21,0.00085374,161.38,0.00080465,161.55,0.00075662
161.71,0.00070968,161.88,0.00066389,162.04,0.00061931,162.21,0.00057597
162.38,0.00053394,162.54,0.00049327,162.71,0.00045401,162.88,0.00041622
163.04,0.00037995,163.21,0.00034525,163.38,0.00031218,163.54,0.00028079
163.71,0.00025114,163.87,0.00022327,164.04,0.00019724,164.21,0.00017311

