42.894,-0.0052853,42.945,-0.0053556,42.995,-0.0054259,43.046,-0.0054961
43.096,-0.0055664,43.147,-0.0056371,43.198,-0.0057081,43.248,-0.0057791
43.299,-0.0058493,43.349,-0.0059177,43.4,-0.0059839,43.451,-0.0060482
43.501,-0.0061115,43.552,-0.0061747,43.602,-0.0062385,43.653,-0.0063024
43.703,-0.0063659,43.754,-0.0064282,43.805,-0.0064889,43.855,-0.0065476
43.906,-0.0066041,43.956,-0.0066583,44.007,-0.0067102,44.058,-0.0067611
44.108,-0.0068123,44.159,-0.0068649,44.209,-0.0069186,44.26,-0.0069711
44.31,-0.00702,44.361,-0.0070632,44.412,-0.0071006,44.462,-0.0071344
44.513,-0.0071667,44.563,-0.0071995,44.614,-0.0072333,44.665,-0.0072672
44.715,-0.0073005,44.766,-0.0073325,44.816,-0.0073622,44.867,-0.0073882
44.917,-0.0074095,44.968,-0.0074253,45.019,-0.0074373,45.069,-0.0074479
45.12,-0.0074594,45.17,-0.0074733,45.221,-0.0074876,45.272,-0.0075001
45.322,-0.0075084,45.373,-0.0075114,45.423,-0.0075098,45.474,-0.0075046
45.524,-0.007497,45.575,-0.0074878,45.626,-0.0074779,45.676,-0.0074681
45.727,-0.007459,45.777,-0.0074497,45.828,-0.007438,45.879,-0.0074215
45.929,-0.007398,45.98,-0.0073683,46.03,-0.0073354,46.081,-0.0073021
46.131,-0.0072708,46.182,-0.0072411,46.233,-0.0072112,46.283,-0.0071794
46.334,-0.0071443,46.384,-0.0071055,46.435,-0.0070634,46.486,-0.0070181
46.536,-0.0069701,46.587,-0.0069205,46.637,-0.0068707,46.688,-0.006822
46.738,-0.0067748,46.789,-0.0067271,46.84,-0.0066767,46.89,-0.0066216
46.941,-0.0065614,46.991,-0.0064981,47.042,-0.0064341,47.092,-0.0063715
47.143,-0.0063109,47.194,-0.0062508,47.244,-0.0061897,47.295,-0.0061263
47.345,-0.0060602,47.396,-0.0059922,47.447,-0.0059228,47.497,-0.0058526
47.548,-0.0057821,47.598,-0.0057116,47.649,-0.0056415,47.699,-0.0055722
47.75,-0.0055032,47.801,-0.0054342,47.851,-0.0053648,47.902,-0.0052946
47.952,-0.0052239,48.003,-0.0051531,48.054,-0.0050822,48.104,-0.0050116
48.155,-0.0049412,48.205,-0.004871,48.256,-0.0048007,48.306,-0.0047306
48.357,-0.0046613,48.408,-0.0045933,48.458,-0.0045273,48.509,-0.004463
48.559,-0.0043997,48.61,-0.0043362,48.661,-0.0042718,48.711,-0.0042067
48.762,-0.0041419,48.812,-0.0040787,48.863,-0.0040181,48.913,-0.0039601
48.964,-0.0039046,49.015,-0.0038512,49.065,-0.0037994,49.116,-0.0037485
49.166,-0.0036974,49.217,-0.003645,49.268,-0.0035911,49.318,-0.0035376
49.369,-0.0034873,49.419,-0.0034428,49.47,-0.0034053,49.52,-0.0033725
49.571,-0.0033416,49.622,-0.0033099,49.672,-0.0032761,49.723,-0.0032416
49.773,-0.0032079,49.824,-0.0031766,49.875,-0.0031487,49.925,-0.0031245
49.976,-0.0031039,50.026,-0.0030871,50.077,-0.0030735,50.127,-0.0030618
50.178,-0.0030507,50.229,-0.0030392,50.279,-0.0030269,50.33,-0.0030141
50.38,-0.003001,50.431,-0.0029879,
